,word,count,cum_freq,cum_perc,percentile,length,volume
527,between,5956,20548953,75.9702364872,80,7,>1K
528,ah,5946,20554899,75.9922190684,80,2,>1K
529,outside,5917,20560816,76.0140944354,80,7,>1K
530,fall,5906,20566722,76.035929135,80,4,>1K
531,info,5897,20572619,76.0577305614,80,4,>1K
532,running,5887,20578506,76.0794950173,80,7,>1K
533,future,5873,20584379,76.1012077147,80,6,>1K
534,different,5872,20590251,76.1229167151,80,9,>1K
535,seems,5866,20596117,76.1446035333,80,5,>1K
536,men,5821,20601938,76.1661239848,80,3,>1K
537,reason,5821,20607759,76.1876444363,80,6,>1K
538,yo,5813,20613572,76.2091353115,80,2,>1K
539,chicago,5782,20619354,76.2305115786,80,7,>1K
540,second,5769,20625123,76.2518397842,80,6,>1K
541,dog,5758,20630881,76.2731273224,80,3,>1K
542,walk,5748,20636629,76.2943778902,80,4,>1K
543,rest,5727,20642356,76.3155508202,80,4,>1K
544,past,5712,20648068,76.3366682947,80,4,>1K
545,ugh,5703,20653771,76.3577524959,80,3,>1K
546,visit,5702,20659473,76.378833,80,5,>1K
547,child,5695,20665168,76.3998876249,80,5,>1K
548,turn,5668,20670836,76.4208424297,80,4,>1K
549,mine,5658,20676494,76.4417602642,80,4,>1K
550,worth,5648,20682142,76.4626411284,80,5,>1K
551,others,5644,20687786,76.4835072044,80,6,>1K
552,students,5622,20693408,76.5042919455,80,8,>1K
553,rain,5618,20699026,76.5250618986,80,4,>1K
554,proud,5598,20704624,76.5457579109,80,5,>1K
555,dm,5585,20710209,76.5664058617,80,2,>1K
556,site,5569,20715778,76.5869946599,80,4,>1K
557,dream,5555,20721333,76.6075316996,80,5,>1K
558,plan,5551,20726884,76.6280539512,80,4,>1K
559,beat,5532,20732416,76.648505959,80,4,>1K
560,mad,5526,20737942,76.6689357847,80,3,>1K
561,christmas,5526,20743468,76.6893656103,80,9,>1K
562,stupid,5522,20748990,76.7097806478,80,6,>1K
563,till,5498,20754488,76.7301069564,80,4,>1K
564,austin,5492,20759980,76.7504110828,80,6,>1K
565,three,5460,20765440,76.770596904,80,5,>1K
566,wasn,5454,20770894,76.790760543,80,4,>1K
567,number,5450,20776344,76.8109093938,80,6,>1K
568,writing,5446,20781790,76.8310434565,80,7,>1K
569,share,5446,20787236,76.8511775192,80,5,>1K
570,basketball,5440,20792676,76.8712893996,80,10,>1K
571,busy,5434,20798110,76.8913790979,80,4,>1K
572,dance,5417,20803527,76.9114059465,80,5,>1K
573,boys,5414,20808941,76.931421704,80,4,>1K
574,st,5399,20814340,76.951382006,80,2,>1K
575,side,5392,20819732,76.9713164287,80,4,>1K
576,art,5382,20825114,76.991213881,80,3,>1K
577,cold,5376,20830490,77.0110891511,80,4,>1K
578,spring,5361,20835851,77.0309089657,80,6,>1K
579,ill,5328,20841179,77.050606778,80,3,>1K
580,power,5275,20846454,77.0701086474,80,5,>1K
581,college,5267,20851721,77.0895809405,80,7,>1K
582,understand,5264,20856985,77.1090421425,80,10,>1K
583,trip,5263,20862248,77.1284996474,80,4,>1K
584,shout,5254,20867502,77.147923879,80,5,>1K
585,pay,5223,20872725,77.1672335025,80,3,>1K
586,yay,5222,20877947,77.186539429,80,3,>1K
587,deal,5218,20883165,77.2058305672,80,4,>1K
588,appreciate,5200,20888365,77.2250551589,80,10,>1K
589,ppl,5198,20893563,77.2442723564,80,3,>1K
590,vs,5183,20898746,77.2634340984,80,2,>1K
591,tho,5173,20903919,77.28255887,80,3,>1K
592,easy,5163,20909082,77.3016466713,80,4,>1K
593,kid,5148,20914230,77.320679017,80,3,>1K
594,bar,5130,20919360,77.3396448161,80,3,>1K
595,giving,5129,20924489,77.3586069181,80,6,>1K
596,website,5126,20929615,77.377557929,80,7,>1K
597,young,5121,20934736,77.3964904547,80,5,>1K
598,able,5121,20939857,77.4154229804,80,4,>1K
599,lets,5118,20944975,77.434344415,80,4,>1K
600,club,5114,20950089,77.4532510614,80,4,>1K
601,cuz,5112,20955201,77.4721503138,80,3,>1K
602,drive,5111,20960312,77.4910458692,80,5,>1K
603,thx,5111,20965423,77.5099414245,80,3,>1K
604,park,5106,20970529,77.5288184947,80,4,>1K
605,huge,5101,20975630,77.5476770797,80,4,>1K
606,against,5095,20980725,77.5665134824,80,7,>1K
607,single,5068,20985793,77.5852500652,80,6,>1K
608,blog,5059,20990852,77.6039533746,80,4,>1K
609,taken,5042,20995894,77.6225938344,80,5,>1K
610,ain,5018,21000912,77.6411455653,80,3,>1K
611,san,5000,21005912,77.6596307496,80,3,>1K
612,5000,5000,21010912,77.6781159338,80,4,>1K
613,matter,4999,21015911,77.696597421,80,6,>1K
614,thursday,4989,21020900,77.7150419379,80,8,>1K
615,finished,4972,21025872,77.7334236051,80,8,>1K
616,instead,4969,21030841,77.7517941812,80,7,>1K
617,water,4929,21035770,77.7700168759,80,5,>1K
618,weird,4928,21040698,77.7882358735,80,5,>1K
619,account,4927,21045625,77.806451174,80,7,>1K
620,woman,4925,21050550,77.8246590805,80,5,>1K
621,app,4915,21055465,77.8428300166,80,3,>1K
622,dear,4892,21060357,77.8609159209,80,4,>1K
623,dad,4882,21065239,77.8789648548,80,3,>1K
624,under,4875,21070114,77.8969879095,80,5,>1K
625,town,4872,21074986,77.914999873,80,4,>1K
626,fine,4869,21079855,77.9330007454,80,4,>1K
627,sound,4837,21084692,77.9508833127,80,5,>1K
628,success,4812,21089504,77.968673454,80,7,>1K
629,knew,4789,21094293,77.9863785635,80,4,>1K
630,project,4783,21099076,78.0040614907,80,7,>1K
631,band,4771,21103847,78.0217000536,80,4,>1K
632,green,4739,21108586,78.0392203112,80,5,>1K
633,couple,4704,21113290,78.0566111725,80,6,>1K
634,small,4702,21117992,78.0739946398,80,5,>1K
635,date,4699,21122691,78.091367016,80,4,>1K
636,lady,4694,21127385,78.108720907,80,4,>1K
637,film,4693,21132078,78.1260711009,80,4,>1K
638,write,4688,21136766,78.1434028097,80,5,>1K
639,experience,4672,21141438,78.1606753658,80,10,>1K
640,shows,4667,21146105,78.1779294368,80,5,>1K
641,fight,4645,21150750,78.195102173,80,5,>1K
642,final,4635,21155385,78.2122379388,80,5,>1K
643,eyes,4633,21160018,78.2293663105,80,4,>1K
644,tweeting,4620,21164638,78.2464466208,80,8,>1K
645,mention,4620,21169258,78.263526931,80,7,>1K
646,catch,4618,21173876,78.2805998472,80,5,>1K
647,voice,4600,21178476,78.2976062167,80,5,>1K
648,store,4596,21183072,78.3145977981,80,5,>1K
649,series,4595,21187667,78.3315856824,80,6,>1K
650,couldn,4588,21192255,78.3485476875,80,6,>1K
651,john,4587,21196842,78.3655059955,80,4,>1K
652,fire,4576,21201418,78.3824236361,80,4,>1K
653,street,4573,21205991,78.3993301857,80,6,>1K
654,fast,4553,21210544,78.4161627944,80,4,>1K
655,picture,4547,21215091,78.432973221,80,7,>1K
656,forever,4546,21219637,78.4497799505,80,7,>1K
657,group,4544,21224181,78.466579286,80,5,>1K
658,living,4541,21228722,78.4833675303,80,6,>1K
659,dead,4540,21233262,78.5001520776,80,4,>1K
660,conference,4537,21237799,78.5169255338,80,10,>1K
661,sign,4537,21242336,78.53369899,80,4,>1K
662,anymore,4529,21246865,78.5504428699,80,7,>1K
663,safe,4528,21251393,78.5671830528,80,4,>1K
664,nyc,4524,21255917,78.5839084475,80,3,>1K
665,lose,4518,21260435,78.60061166,80,4,>1K
666,everybody,4517,21264952,78.6173111754,80,9,>1K
667,eating,4512,21269464,78.6339922057,80,6,>1K
668,wouldn,4491,21273955,78.6505955982,80,6,>1K
669,radio,4478,21278433,78.6671509292,80,5,>1K
670,become,4473,21282906,78.683687775,80,6,>1K
671,behind,4469,21287375,78.7002098327,80,6,>1K
672,order,4461,21291836,78.7167023141,80,5,>1K
673,wit,4457,21296293,78.7331800074,80,3,>1K
674,bet,4454,21300747,78.7496466095,80,3,>1K
675,important,4453,21305200,78.7661095146,80,9,>1K
676,smh,4452,21309652,78.7825687226,80,3,>1K
677,google,4448,21314100,78.7990131426,80,6,>1K
678,body,4442,21318542,78.8154353803,80,4,>1K
679,album,4432,21322974,78.8318206476,80,5,>1K
680,die,4430,21327404,78.8481985208,80,3,>1K
681,starts,4422,21331826,78.8645468178,80,6,>1K
682,american,4420,21336246,78.8808877207,80,8,>1K
683,smile,4407,21340653,78.8971805621,80,5,>1K
684,add,4404,21345057,78.9134623124,80,3,>1K
685,happened,4399,21349456,78.9297255775,80,8,>1K
686,wear,4398,21353854,78.9459851455,80,4,>1K
687,wine,4396,21358250,78.9622373195,80,4,>1K
688,shot,4376,21362626,78.9784155528,80,4,>1K
689,history,4375,21367001,78.994590089,80,7,>1K
690,library,4369,21371370,79.010742443,80,7,>1K
691,sun,4368,21375738,79.0268911,80,3,>1K
692,gave,4355,21380093,79.0429916955,80,4,>1K
693,books,4352,21384445,79.0590811998,80,5,>1K
694,local,4345,21388790,79.0751448249,80,5,>1K
695,hopefully,4325,21393115,79.0911345093,80,9,>1K
696,short,4324,21397439,79.1071204967,80,5,>1K
697,hand,4310,21401749,79.1230547255,80,4,>1K
698,aren,4308,21406057,79.1389815603,80,4,>1K
699,april,4299,21410356,79.1548751217,80,5,>1K
700,vote,4297,21414653,79.170761289,80,4,>1K
701,tried,4290,21418943,79.1866215771,80,5,>1K
702,worst,4289,21423232,79.2024781682,80,5,>1K
703,interested,4276,21427508,79.2182866977,80,10,>1K
704,brother,4270,21431778,79.2340730451,80,7,>1K
705,feels,4265,21436043,79.2498409073,80,5,>1K
706,followed,4264,21440307,79.2656050724,80,8,>1K
707,e,4260,21444567,79.2813544494,80,1,>1K
708,stand,4257,21448824,79.2970927353,80,5,>1K
709,public,4246,21453070,79.3127903537,80,6,>1K
710,tour,4241,21457311,79.328469487,80,4,>1K
711,sent,4236,21461547,79.3441301351,80,4,>1K
712,company,4233,21465780,79.3597796921,80,7,>1K
713,center,4231,21470011,79.375421855,80,6,>1K
714,da,4227,21474238,79.3910492298,80,2,>1K
715,learning,4226,21478464,79.4066729075,80,8,>1K
716,cut,4196,21482660,79.4221856741,80,3,>1K
717,answer,4190,21486850,79.4376762585,80,6,>1K
718,save,4188,21491038,79.4531594489,80,4,>1K
719,light,4185,21495223,79.4686315481,80,5,>1K
720,loving,4183,21499406,79.4840962532,80,6,>1K
721,ones,4182,21503588,79.4995572614,80,4,>1K
722,fact,4172,21507760,79.5149812991,80,4,>1K
723,via,4171,21511931,79.5304016398,80,3,>1K
724,tuesday,4166,21516097,79.5458034953,80,7,>1K
725,songs,4152,21520249,79.5611535923,80,5,>1K
726,justin,4151,21524400,79.5764999923,80,6,>1K
727,moving,4110,21528510,79.5916948137,80,6,>1K
728,months,4103,21532613,79.6068637559,80,6,>1K
729,heading,4090,21536703,79.6219846367,80,7,>1K
730,son,4075,21540778,79.6370500618,80,3,>1K
731,pic,4058,21544836,79.6520526374,80,3,>1K
732,met,4057,21548893,79.6670515159,80,3,>1K
733,takes,4053,21552946,79.6820356062,80,5,>1K
734,link,4050,21556996,79.6970086055,80,4,>1K
735,message,4050,21561046,79.7119816047,80,7,>1K
736,sitting,4046,21565092,79.7269398158,80,7,>1K
737,hold,4018,21569110,79.7417945099,80,4,>1K
738,shoot,3999,21573109,79.7565789603,80,5,>1K
739,hurt,3997,21577106,79.7713560166,80,4,>1K
740,folks,3996,21581102,79.7861293758,80,5,>1K
741,asked,3996,21585098,79.8009027351,80,5,>1K
742,blue,3990,21589088,79.8156539121,80,4,>1K
743,case,3987,21593075,79.830393998,80,4,>1K
744,knows,3981,21597056,79.8451119017,80,5,>1K
745,country,3979,21601035,79.8598224114,80,7,>1K
746,available,3978,21605013,79.8745292239,80,9,>1K
747,concert,3978,21608991,79.8892360365,80,7,>1K
748,front,3975,21612966,79.903931758,80,5,>1K
749,re,3970,21616936,79.9186089943,80,2,>1K
750,dreams,3961,21620897,79.9332529573,80,6,>1K
751,exactly,3960,21624857,79.9478932232,80,7,>1K
752,beach,3960,21628817,79.9625334891,80,5,>1K
753,sharing,3948,21632765,79.9771293906,80,7,>1K
754,fb,3946,21636711,79.991717898,90,2,>1K
755,played,3942,21640653,80.0062916173,90,6,>1K
756,lucky,3935,21644588,80.0208394573,90,5,>1K
757,dc,3935,21648523,80.0353872973,90,2,>1K
758,alone,3934,21652457,80.0499314403,90,5,>1K
759,coach,3933,21656390,80.0644718862,90,5,>1K
760,national,3928,21660318,80.078993847,90,8,>1K
761,thoughts,3928,21664246,80.0935158077,90,8,>1K
762,football,3928,21668174,80.1080377685,90,8,>1K
763,forgot,3910,21672084,80.1224931826,90,6,>1K
764,community,3897,21675981,80.1369005352,90,9,>1K
765,breakfast,3893,21679874,80.1512930996,90,9,>1K
766,ideas,3888,21683762,80.1656671789,90,5,>1K
767,huh,3887,21687649,80.1800375612,90,3,>1K
768,x,3883,21691532,80.1943931552,90,1,>1K
769,wearing,3878,21695410,80.2087302642,90,7,>1K
770,watched,3872,21699282,80.2230451908,90,7,>1K
771,ice,3872,21703154,80.2373601175,90,3,>1K
772,afternoon,3864,21707018,80.2516454679,90,9,>1K
773,act,3863,21710881,80.2659271213,90,3,>1K
774,surprisingly,3858,21714739,80.2801902894,90,12,>1K
775,opening,3848,21718587,80.2944164872,90,7,>1K
776,ball,3846,21722433,80.308635291,90,4,>1K
777,questions,3832,21726265,80.3228023362,90,9,>1K
778,pm,3832,21730097,80.3369693814,90,2,>1K
779,enjoyed,3831,21733928,80.3511327296,90,7,>1K
780,bored,3825,21737753,80.3652738955,90,5,>1K
781,area,3822,21741575,80.3794039704,90,4,>1K
782,road,3813,21745388,80.3935007719,90,4,>1K
783,hoping,3810,21749198,80.4075864823,90,6,>1K
784,loves,3807,21753005,80.4216611016,90,5,>1K
785,cannot,3805,21756810,80.4357283268,90,6,>1K
786,rather,3804,21760614,80.449791855,90,6,>1K
787,ride,3800,21764414,80.463840595,90,4,>1K
788,children,3795,21768209,80.4778708499,90,8,>1K
789,obama,3777,21771986,80.491834558,90,5,>1K
790,sports,3771,21775757,80.505776084,90,6,>1K
791,session,3758,21779515,80.5196695485,90,7,>1K
792,absolutely,3744,21783259,80.5335112545,90,10,>1K
793,america,3725,21786984,80.5472827167,90,7,>1K
794,gift,3722,21790706,80.5610430879,90,4,>1K
795,speak,3720,21794426,80.574796065,90,5,>1K
796,contact,3714,21798140,80.5885268598,90,7,>1K
797,ladies,3703,21801843,80.6022169873,90,6,>1K
798,wake,3701,21805544,80.6158997207,90,4,>1K
799,cover,3686,21809230,80.6295269985,90,5,>1K
800,test,3686,21812916,80.6431542763,90,4,>1K
801,needed,3682,21816598,80.656766766,90,6,>1K
802,sister,3668,21820266,80.6703274972,90,6,>1K
803,strong,3667,21823933,80.6838845313,90,6,>1K
804,kill,3666,21827599,80.6974378684,90,4,>1K
805,air,3649,21831248,80.7109283559,90,3,>1K
806,hang,3648,21834896,80.7244151463,90,4,>1K
807,tips,3640,21838536,80.7378723605,90,4,>1K
808,mr,3630,21842166,80.7512926042,90,2,>1K
809,iphone,3629,21845795,80.764709151,90,6,>1K
810,paper,3619,21849414,80.7780887273,90,5,>1K
811,missing,3612,21853026,80.7914424244,90,7,>1K
812,interview,3611,21856637,80.8047924245,90,9,>1K
813,wife,3609,21860246,80.8181350305,90,4,>1K
814,congratulations,3593,21863839,80.8314184839,90,15,>1K
815,lil,3588,21867427,80.8446834521,90,3,>1K
816,pizza,3585,21871012,80.8579373292,90,5,>1K
817,bought,3576,21874588,80.871157933,90,6,>1K
818,trust,3567,21878155,80.8843452635,90,5,>1K
819,gym,3566,21881721,80.8975288969,90,3,>1K
820,along,3555,21885276,80.9106718629,90,5,>1K
821,heat,3555,21888831,80.9238148289,90,4,>1K
822,enjoying,3546,21892377,80.9369245216,90,8,>1K
823,parents,3534,21895911,80.9499898498,90,7,>1K
824,quite,3515,21899426,80.9629849343,90,5,>1K
825,wednesday,3514,21902940,80.9759763218,90,9,>1K
826,happens,3506,21906446,80.988938133,90,7,>1K
827,especially,3503,21909949,81.0018888531,90,10,>1K
828,whats,3501,21913450,81.0148321791,90,5,>1K
829,often,3481,21916931,81.0277015644,90,5,>1K
830,sales,3474,21920405,81.0405450704,90,5,>1K
831,plans,3471,21923876,81.0533774853,90,5,>1K
832,star,3470,21927346,81.0662062032,90,4,>1K
833,truth,3458,21930804,81.0789905566,90,5,>1K
834,possible,3454,21934258,81.0917601219,90,8,>1K
835,movies,3453,21937711,81.1045259902,90,6,>1K
836,market,3448,21941159,81.1172733732,90,6,>1K
837,spend,3446,21944605,81.1300133622,90,5,>1K
838,mothers,3437,21948042,81.1427200779,90,7,>1K
839,bus,3435,21951477,81.1554193994,90,3,>1K
840,quick,3434,21954911,81.168115024,90,5,>1K
841,march,3432,21958343,81.1808032545,90,5,>1K
842,miami,3428,21961771,81.1934766968,90,5,>1K
843,program,3423,21965194,81.2061316539,90,7,>1K
844,vegas,3416,21968610,81.2187607318,90,5,>1K
845,realize,3415,21972025,81.2313861127,90,7,>1K
846,west,3399,21975424,81.2439523409,90,4,>1K
847,goal,3389,21978813,81.2564815988,90,4,>1K
848,finish,3387,21982200,81.2690034626,90,6,>1K
849,sense,3385,21985585,81.2815179323,90,5,>1K
850,holiday,3379,21988964,81.2940102199,90,7,>1K
851,laugh,3377,21992341,81.3064951133,90,5,>1K
852,evening,3371,21995712,81.3189578245,90,7,>1K
853,internet,3364,21999076,81.3313946565,90,8,>1K
854,yours,3361,22002437,81.3438203974,90,5,>1K
855,yep,3359,22005796,81.3562387441,90,3,>1K
856,snow,3349,22009145,81.3686201206,90,4,>1K
857,wtf,3348,22012493,81.3809977999,90,3,>1K
858,serious,3341,22015834,81.3933496,90,7,>1K
859,lead,3333,22019167,81.4056718239,90,4,>1K
860,health,3328,22022495,81.4179755625,90,6,>1K
861,chocolate,3317,22025812,81.4302386337,90,9,>1K
862,door,3315,22029127,81.4424943109,90,4,>1K
863,tip,3311,22032438,81.4547351999,90,3,>1K
864,details,3311,22035749,81.4669760889,90,7,>1K
865,whatever,3292,22039041,81.4791467342,90,8,>1K
866,studio,3278,22042319,81.491265621,90,6,>1K
867,driving,3272,22045591,81.5033623256,90,7,>1K
868,fantastic,3271,22048862,81.5154553332,90,9,>1K
869,inside,3269,22052131,81.5275409466,90,6,>1K
870,gay,3263,22055394,81.5396043779,90,3,>1K
871,practice,3261,22058655,81.551660415,90,8,>1K
872,design,3260,22061915,81.5637127552,90,6,>1K
873,xd,3253,22065168,81.575739216,90,2,>1K
874,baseball,3250,22068418,81.5877545858,90,8,>1K
875,round,3235,22071653,81.5997145,90,5,>1K
876,episode,3228,22074881,81.611648535,90,7,>1K
877,hands,3224,22078105,81.6235677818,90,5,>1K
878,straight,3220,22081325,81.6354722404,90,8,>1K
879,somebody,3215,22084540,81.6473582139,90,8,>1K
880,chris,3205,22087745,81.659207217,90,5,>1K
881,idk,3204,22090949,81.6710525231,90,3,>1K
882,card,3198,22094147,81.6828756469,90,4,>1K
883,chicken,3197,22097344,81.6946950738,90,7,>1K
884,shut,3197,22100541,81.7065145006,90,4,>1K
885,south,3188,22103729,81.7183006541,90,5,>1K
886,everyday,3178,22106907,81.7300498372,90,8,>1K
887,exciting,3177,22110084,81.7417953232,90,8,>1K
888,step,3177,22113261,81.7535408093,90,4,>1K
889,training,3176,22116437,81.7652825984,90,8,>1K
890,sat,3169,22119606,81.7769985081,90,3,>1K
891,million,3164,22122770,81.7886959327,90,7,>1K
892,near,3163,22125933,81.8003896603,90,4,>1K
893,looked,3163,22129096,81.8120833878,90,6,>1K
894,fat,3160,22132256,81.8237660243,90,3,>1K
895,walking,3159,22135415,81.8354449637,90,7,>1K
896,cry,3149,22138564,81.8470869328,90,3,>1K
897,seem,3145,22141709,81.8587141136,90,4,>1K
898,em,3140,22144849,81.8703228094,90,2,>1K
899,awkward,3140,22147989,81.8819315051,90,7,>1K
900,ny,3139,22151128,81.8935365037,90,2,>1K
901,drinking,3137,22154265,81.9051341083,90,8,>1K
902,peace,3129,22157394,81.9167021367,90,5,>1K
903,mt,3129,22160523,81.928270165,90,2,>1K
904,due,3119,22163642,81.9398012229,90,3,>1K
905,aw,3116,22166758,81.9513211897,90,2,>1K
906,bill,3108,22169866,81.9628115803,90,4,>1K
907,article,3106,22172972,81.9742945767,90,7,>1K
908,nobody,3098,22176070,81.9857479969,90,6,>1K
909,touch,3098,22179168,81.997201417,90,5,>1K
910,track,3097,22182265,82.0086511402,90,5,>1K
911,data,3096,22185361,82.0200971663,90,4,>1K
912,photo,3094,22188455,82.0315357983,90,5,>1K
913,player,3093,22191548,82.0429707333,90,6,>1K
914,lord,3087,22194635,82.054383486,90,4,>1K
915,shopping,3087,22197722,82.0657962388,90,8,>1K
916,sale,3079,22200801,82.0771794152,90,4,>1K
917,space,3074,22203875,82.0885441065,90,5,>1K
918,retweet,3073,22206948,82.0999051008,90,7,>1K
919,student,3072,22210020,82.111262398,90,7,>1K
920,shirt,3067,22213087,82.12260121,90,5,>1K
921,plus,3059,22216146,82.1339104457,90,4,>1K
922,marketing,3053,22219199,82.1451974992,90,9,>1K
923,building,3048,22222247,82.1564660675,90,8,>1K
924,headed,3044,22225291,82.1677198477,90,6,>1K
925,middle,3033,22228324,82.1789329605,90,6,>1K
926,pictures,3032,22231356,82.1901423762,90,8,>1K
927,longer,3026,22234382,82.2013296097,90,6,>1K
928,minute,3019,22237401,82.212490964,90,6,>1K
929,death,3011,22240412,82.2236227419,90,5,>1K
930,3000,3000,22243412,82.2347138525,90,4,>1K
931,extra,2997,22246409,82.2457938719,90,5,>1K
932,players,2996,22249405,82.2568701943,90,7,>1K
933,planning,2993,22252398,82.2679354256,90,8,>1K
934,lovely,2979,22255377,82.2789488984,90,6,>1K
935,cheese,2973,22258350,82.289940189,90,6,>1K
936,mark,2969,22261319,82.3009166914,90,4,>1K
937,web,2965,22264284,82.3118784056,90,3,>1K
938,jesus,2965,22267249,82.3228401199,90,5,>1K
939,jobs,2962,22270211,82.3337907431,90,4,>1K
940,pain,2962,22273173,82.3447413662,90,4,>1K
941,calling,2962,22276135,82.3556919894,90,7,>1K
942,etc,2957,22279092,82.3666241273,90,3,>1K
943,issue,2955,22282047,82.3775488712,90,5,>1K
944,york,2955,22285002,82.3884736151,90,4,>1K
945,youtube,2949,22287951,82.3993761768,90,7,>1K
946,church,2947,22290898,82.4102713444,90,6,>1K
947,choice,2946,22293844,82.421162815,90,6,>1K
948,pics,2941,22296785,82.4320358003,90,4,>1K
